Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['accelerated simulation', 'numerical examples']","['general accelerated simulation method', 'accelerated simulation', 'state availability', 'state availability', 'numerical examples', 'markovian systems', 'markovian systems', 'systems', 'steady', 'steady', 'repair', 'proposed', 'non', 'non', 'investigation', 'given', 'evaluation', 'class', 'applied']",0.10526315789473684,1.0,0.1904761904761905,2,19
"['descriptological foundations', 'programming', 'descriptive process', 'intensional concept', 'bipolar function', 'bipole level']","['programming descriptological foundations', 'descriptological foundations', 'descriptive process', 'complete set', 'bipolar function', 'descriptological operations', 'bipole level', 'intensional concept', 'programming', 'operations', 'level', 'concept', 'concept', 'refined', 'processes', 'introduction', 'introduction', 'introduced', 'given', 'given', 'extraction', 'explication', 'explication', 'elimination', 'constructed', 'constructed', 'basis', 'abstraction', 'abstraction']",0.20689655172413793,1.0,0.34285714285714286,6,29
"['linear constraints', 'set of natural numbers', 'linear diophantine equations', 'strict inequations', 'nonstrict inequations', 'upper bounds', 'minimal generating sets']","['minimal generating sets', 'linear diophantine equations', 'natural numbers criteria', 'minimal supporting set', 'minimal set', 'linear constraints', 'upper bounds', 'strict inequations', 'nonstrict inequations', 'mixed types', 'corresponding algorithms', 'considered types', 'set', 'criteria', 'types', 'considered', 'algorithms', 'used', 'systems', 'systems', 'systems', 'systems', 'system', 'solving', 'solutions', 'solutions', 'solutions', 'given', 'construction', 'constructing', 'components', 'compatibility', 'compatibility']",0.18181818181818182,0.8571428571428571,0.30000000000000004,7,33
"['recurring issues', 'changing practices']","['even entire new libraries', 'identify changing practices', 'assess recurring issues', 'strengthen weak collections', 'develop strong collections', 'heavily used materials', 'replace missing copies', 'libraries need', 'new programs', 'new courses', 'replace worn', 'duplicate copies', 'damaged copies', 'twenty years', 'provide materials', 'print materials', 'print materials', 'last two', 'half decades', 'fill gaps', 'article reviews', 'print literature', 'collections', 'materials', 'literature', 'literature', 'uniform', 'p', 'continue', 'assertion', 'acquiring', 'acquiring', 'acquire']",0.0,0.0,0,2,33
"['mathematical fundamentals', 'fuzzy bayesian inference techniques', 'pseudofuzzy quantities']","['constructing fuzzy bayesian inference techniques problems', 'bayesian decision procedure based', 'fuzzy bayesian method', 'problems concerned', 'bayesian approach', 'fuzzy data', 'pseudofuzzy quantities', 'pseudofuzzy quantities', 'principal concepts', 'practical realization', 'ponens rule', 'mathematical fundamentals', 'main operations', 'basic relationships', 'associated technique', 'fuzzy', 'decision', 'proposed', 'presented', 'modus', 'making', 'introduced', 'developing', 'considered', 'considered', 'concept', 'case']",0.07407407407407407,0.6666666666666666,0.13333333333333333,3,27
"['purdue university libraries interlibrary loan unit', 'monograph loans', 'ordering criteria', 'staff perceptions', 'patron comments']","['purdue university libraries interlibrary loan unit proposed', 'staff analyzed previous monograph loans', 'resulting patron comments', 'enthusiastic patron comments', 'developed ordering criteria', 'loan requests', 'staff perceptions', 'time acquisitions', 'six months', 'pilot project', 'pilot project', 'purchase patrons', 'project statistics', 'statistics', 'patrons', 'titles', 'review', 'result', 'proposal', 'program', 'lend', 'implemented', 'extended', 'evaluated', 'demand', 'com', 'collection', 'books', 'amazon', 'add']",0.03333333333333333,0.2,0.05714285714285715,5,30
"['nonlinear extrapolation algorithm', 'scalar random process', 'nonlinear random dependences', 'mixed central moment functions', 'canonical decomposition apparatus', 'moment function']","['pugachev canonical decomposition apparatus', 'mixed central moment functions', 'nonlinear random dependences', 'scalar random process', 'nonlinear extrapolation algorithm', 'nonlinear extrapolation algorithm', 'nonlinear extrapolation', 'moment function', 'investigated process', 'third order', 'method makes', 'method', 'method', 'v', 'take', 'solved', 'realization', 'proposed', 'problem', 'possible', 'exist', 'example', 'described', 'construction', 'based', 'account']",0.19230769230769232,0.8333333333333334,0.3125,6,26
"['precoded ofdm', 'scalable video transmission', 'orthogonal frequency division multiplexing', 'channel spectral nulls', 'heavy data rate overhead', 'isi channel', 'adaptive vector channel allocation', 'layered bit stream structure', 'lower layers', 'critical layers', 'channel quality', 'frobenius norm metrics', 'channel estimation', 'channel allocation information', 'control channel', 'robustness']","['selective fading channels orthogonal frequency division multiplexing', 'heavy data rate overhead due', 'conventional ofdm system provides advantages', 'high data rate transmission', 'layered bit stream structure', 'adaptive vector channel allocation', 'adaptive vector channel allocation', 'efficient scalable video transmission', 'allocated vector channels', 'free vector channels', 'multiple frequency bands', 'scalable video transmission', 'channel allocation information', 'severe intersymbol interference', 'provide stronger protection', 'higher transmission quality', 'frobenius norm metrics', 'fed back periodically', 'cyclic prefix insertion', 'precoded ofdm system', 'precoded ofdm system', 'new ofdm framework', 'channel spectral nulls', 'fading inherent', 'scalable video', 'wireless channels', 'precoded ofdm', 'precoded ofdm', 'channel quality', 'control channel', 'channel estimation', 'free subchannels', 'isi channel', 'isi channel', 'wireless systems', 'two problems', 'simulation results', 'may suffer', 'lower layers', 'important layers', 'critical layers', 'broadband wireline', 'always occurs', 'frequency', 'proposed scheme', 'ofdm', 'proposed', 'isi', 'isi', 'isi', 'transmitter', 'rrb', 'rrb', 'robustness', 'receiver', 'propose', 'previously', 'precoding', 'paper', 'noise', 'mitigate', 'lrb', 'lrb', 'however', 'errors', 'equivalently', 'enhance', 'demonstrated', 'conversion', 'conversion', 'consider', 'characterized', 'based', 'applied', 'application']",0.18666666666666668,0.875,0.30769230769230765,16,75
"['scholarly editions', 'performance editions', 'technical music vocabulary', 'music publishing industry', 'specialized publishers']","['appropriate technical music vocabulary', 'music publishing industry', 'print printed music', 'print music non', 'print music', 'specialized publishers', 'specialist librarians', 'scholarly editions', 'performance editions', 'factors important', 'successful acquisition', 'acquisition', 'acquisition', 'vendors', 'need', 'methods', 'introduced', 'familiarity', 'emphasized', 'alerted']",0.2,0.8,0.32000000000000006,5,20
"['lower bounds', 'optimization problems', 'graphs']","['obtain new lower bounds', 'new lower bounds', 'channel optimization problems', 'correcting codes', 'correcting codes', 'channel', 'z', 'z', 'size', 'size', 'graphs', 'formulated', 'error', 'error']",0.07142857142857142,0.3333333333333333,0.11764705882352941,3,14
"['firm growth rates', 'flatness', 'correlation', 'constituent businesses']","['puzzle recent evidence suggests', 'growth rates across', 'law relationship exists', 'firm growth rates', 'growth rate', 'relationship reflects', 'small firms', 'powerlaw nature', 'observed empirically', 'large firms', 'independent businesses', 'good representation', 'constituent businesses', 'businesses vary', 'suggests', 'firm', 'firm', 'variance', 'variance', 'suggested', 'stable', 'size', 'size', 'simple', 'shown', 'scaling', 'relation', 'regarded', 'puzzling', 'provides', 'presence', 'power', 'partitions', 'much', 'modelled', 'model', 'model', 'integers', 'form', 'flatness', 'fact', 'correlation', 'allows']",0.09302325581395349,1.0,0.1702127659574468,4,43
"['energy management system', 'standard components', 'application software package', 'security control', 'control center infrastructures', 'liberalized environment', 'energy market']","['every application software package', 'control center must always', 'important control center functions', 'stay despite changes', 'new technology trends', 'become standard components', 'control center infrastructures', 'control center infrastructure', 'energy management system', 'control center', 'control center', 'major functions', 'following control', 'control centers', 'energy market', 'utility business', 'security control', 'market rules', 'liberalized environment', 'electric service', 'electric service', 'different structures', 'article focuses', 'article ends', 'security', 'security', 'uncertainties', 'two', 'rrb', 'reliability', 'quality', 'product', 'place', 'maintain', 'lrb', 'load', 'identifying', 'guarantee', 'example', 'end', 'ems', 'emerging', 'design', 'described', 'continuity', 'concern']",0.10869565217391304,0.7142857142857143,0.18867924528301885,7,46
"['online auctions', 'dynamic pricing', 'lodging industry', 'web site scripting', 'online intermediaries', 'specialty brokers', 'internet usage', 'sales', 'marketing', 'trading model', 'business models', 'price setting mechanism', 'supply chain']","['based models impact business models', 'fact pricing theory suggests', 'pioneered internet usage relied', 'dynamic pricing model represents', 'lodging industry profit margins', 'predecessor product distribution channels', 'long run impact', 'traditional pricing models', 'endeavors remains promising', 'internet based mediums', 'various intermediaries added', 'web sites replace', 'web site scripting', 'traditional trading model', 'price setting mechanism', 'many industry leaders', 'efficient market pricing', 'lodging industry', 'traditional channels', 'trading model', 'dynamic pricing', 'dynamic pricing', 'online intermediaries', 'distribution become', 'supply chain', 'specialty brokers', 'services move', 'production plus', 'process faster', 'overnight accommodation', 'online auctions', 'online auctions', 'medium renders', 'marketing alternative', 'less costly', 'information results', 'highly reliable', 'flexible system', 'enabled companies', 'changes prices', '`` one', '`` many', ""many ''"", 'based', 'pricing', 'internet', 'web', 'distribution', 'profit', 'profit', 'product', 'product', 'price', 'market', 'many', ""''"", 'transforming', 'transaction', 'transaction', 'traditionally', 'supplier', 'supplanted', 'skeptical', 'share', 'secure', 'sales', 'rapidly', 'products', 'producer', 'prevalent', 'popular', 'margin', 'increase', 'historically', 'future', 'flow', 'displaced', 'despite', 'customer', 'customer', 'cost', 'converting', 'controversial', 'consumer', 'centric', 'centric', 'businesses', 'auction', 'also']",0.11235955056179775,0.7692307692307693,0.19607843137254902,13,89
"['pss design', 'optimal linear control']","['seven step mu', 'relatively low cost', 'optimal linear control', 'generator control systems', 'system operating conditions', 'pss design enabling', 'effective synchronous generator', 'synchronous generator', 'stabilizer design', 'power system', 'wide range', 'remain stable', 'paper describes', 'improving stability', 'high effectiveness', 'difficult task', 'common method', 'turbine controller', 'synthesis approach', 'turbine', 'synthesis', 'synthesis', 'elements', 'construction']",0.041666666666666664,0.5,0.07692307692307693,2,24
"['computer applications', 'technology changes', 'interconnected bulk electric systems', 'networked information systems']","['vast networked information systems', ""called `` deregulation ''"", 'interconnected bulk electric systems', 'current key issues', 'electric power industry', 'future power engineers', 'future computer applications', 'computer applications', 'industry changes', 'technology changes', 'provide perspective', 'exponential rate', 'becoming integrated', 'major developments', 'keep pace', 'article discusses', 'future', 'power', 'power', 'keep', 'developments', 'article', 'years', 'trends', 'suggested', 'skills', 'reviewed', 'restructuring', 'prospects', 'prospective', 'past', 'occurring', 'needed', 'much', 'made', 'made', 'envision', 'difficult', 'difficult']",0.07692307692307693,0.75,0.13953488372093026,4,39
"['quantum memory', 'ground state spin', 'ensemble', 'two quadrature phase operators', 'squeezed states', 'mapping procedure', 'magnetooptical resonance method', '2 ms', 'cs']","['experiment also sheds new light', 'two quadrature phase operators', 'lived atomic spin state', 'quadrature phase observables', 'ground state spin', 'sec per hz', 'road towards complete', 'optical resonance method', 'approximately 1 photon', 'towards quantum memory', 'recording quantum properties', 'quantum state', 'quantum memory', 'squeezed states', 'results pave', 'gaussian states', 'fundamental limits', 'cs atoms', '2 ms', 'light onto', 'mapping procedure', 'experiment', 'recording', 'light', 'light', 'light', 'light', 'mapping', 'vacuum', 'storing', 'shown', 'sensitivity', 'sensitivity', 'rrb', 'report', 'one', 'magneto', 'lrb', 'long', 'lifetime', 'level', 'ensemble', 'demonstrated']",0.16279069767441862,0.7777777777777778,0.2692307692307693,9,43
"['diagnostic relevance', 'volumetric data', 'rate allocation', 'lifting steps scheme', 'disjoint segments', 'bitstream', 'embedded zerotree coding', 'multidimensional layered zero coding', 'region boundaries', 'filter length', 'decomposition depth', 'head magnetic resonance images']","['coding process assigns disjoint segments', 'avoid artifacts along region boundaries', 'lifting steps scheme allows', 'head magnetic resonance images', 'multidimensional layered zero coding', 'best mlzc mode outperforms', 'based coding system exploiting', 'embedded zerotree coding', 'extra information depends', 'extra coefficients must', 'discrete wavelet transform', 'based inverse transform', 'enabling lossless coding', 'first decorrelated via', 'two fully 3', 'based coding', 'coding strategies', 'based processing', 'implementation via', 'fully three', 'lossless quality', 'rate allocation', 'others state', 'map integer', 'integer values', 'independently accessed', 'gives rise', 'filter length', 'different regions', 'different objects', 'diagnostic relevance', 'decomposition depth', 'competitive performances', 'art techniques', 'volumetric data', 'mri data', 'lossless object', 'results show', 'region', 'system', 'mlzc', 'mlzc', 'data', 'results', '3', '3', '3', 'object', 'object', 'object', 'whole', 'volume', 'set', 'rrb', 'rrb', 'rrb', 'rrb', 'roi', 'respect', 'reconstructed', 'propose', 'particular', 'overheading', 'order', 'one', 'lrb', 'lrb', 'lrb', 'lrb', 'lossy', 'literature', 'interest', 'generalized', 'facilitates', 'ezw', 'ezw', 'encoded', 'encoded', 'dimensional', 'definition', 'datasets', 'considered', 'characterized', 'case', 'bitstream', 'bitstream', 'available', 'amount', '3d', '3d']",0.1,0.75,0.17647058823529416,12,90
"['hierarchical mixture model', 'classification', 'data generation process', 'experts classifier', 'posterior probability of class membership']","['proposed hierarchical model exhibits several advantages', 'two efficient training algorithms', 'general training approach based', 'provides improved classification performance', 'level hierarchical mixture model', 'following data generation process', 'hierarchical mixture model', 'individual internal class', 'class membership similar', 'experts classification using', 'classification mixture models', 'model estimates', 'generation mechanism', 'experts classifier', 'source assumes', 'posterior probability', 'maximum likelihood', 'finite number', 'external cluster', 'labeled sources', 'experimental results', 'model', 'classification', 'data', 'mixture', 'mixture', 'models', 'sources', 'results', 'three', 'subclusters', 'rrb', 'rrb', 'rrb', 'rrb', 'presented', 'parameters', 'order', 'lrb', 'lrb', 'lrb', 'lrb', 'learn', 'indicated', 'generated', 'existence', 'developed', 'compared', 'clusters', '2', '1']",0.058823529411764705,0.6,0.10714285714285714,5,51
"['geometrically invariant watermarking', 'feature points', 'digital images', 'geometrical distortions', 'global transformations', 'rotations', 'translations', 'local transformations', 'stirmark attack', 'periodical properties', 'invariant properties', 'transforms', 'template insertion', 'image content', 'embedding', 'detection scheme', 'content descriptor', 'delaunay tessellation', 'additive scheme', 'correlation properties', 'jpeg compression', 'geometrical attack']","['geometrically invariant watermarking using feature points', 'digital images providing robustness', 'classical additive scheme inside', 'done using correlation properties', 'classical watermarking methods', 'extracting feature points', 'watermarking schemes using', 'use periodical properties', 'based watermarking scheme', 'three different types', 'content descriptor defined', 'counter geometrical distortions', 'invariant properties', 'feature points', 'embedded using', 'salient points', 'geometrical distortions', 'geometrical distortions', 'geometrical distortions', 'theses schemes', 'synchronizing schemes', 'different triangles', 'different perspectives', 'different manipulations', 'geometrical attack', 'two classes', 'template insertion', 'stirmark attack', 'results show', 'paper presents', 'outlined first', 'new class', 'new approach', 'jpeg compression', 'information provided', 'existing self', 'enhanced detector', 'concluding remarks', 'geometrical transformations', 'detection scheme', 'local transformations', 'global transformations', 'presented scheme', 'original image', 'image content', 'delaunay tessellation', 'watermarking', 'points', 'robustness', 'done', 'scheme', 'content', 'transformations', 'image', 'tessellation', 'detection', 'presented', 'presented', 'weaknesses', 'triangle', 'translations', 'transforms', 'thereafter', 'studied', 'signature', 'set', 'rotations', 'robust', 'propose', 'performing', 'performance', 'overview', 'mark', 'mark', 'mark', 'finally', 'fact', 'evaluated', 'evaluated', 'embedding', 'embedding', 'develop', 'decomposed', 'bound', 'analyze']",0.18823529411764706,0.7272727272727273,0.29906542056074764,22,85
"['enterprise application integration', 'imark communications']","['says justin opie', 'latest software applications', 'enterprise application integration', 'staying ahead', 'portfolio director', 'numerous organisations', 'imark communications', 'current climate', 'business forward', 'becoming redundant', 'integration', 'years', 'today', 'technology', 'systems', 'systems', 'rrb', 'past', 'many', 'lrb', 'key', 'key', 'invested', 'introduction', 'integrate', 'finding', 'eai', 'drive', 'competition']",0.06896551724137931,1.0,0.12903225806451613,2,29
"['spiht algorithm', 'wavelet transform', 'zerotree quantization', 'codec', 'wavelet decomposition', 'number of error bits', 'absolute zerotree', 'dsp chip', 'set partitioning in hierarchical trees', 'video coding']","['memory spiht image coding algorithm using dsp chip among', 'spiht algorithm using dsp chip', 'presenting two new concepts', 'implementation meets common requirement', 'efficient dsp solution', 'original spiht algorithm', 'high memory requirement', 'time video coding', 'experimental results show', 'memory cost', 'coding process', 'new method', 'new low', 'time implementation', 'time implementation', 'algorithm', 'hardware implementation', 'zerotree quantization', 'wavelet transform', 'wavelet decomposition', 'thoroughly discussed', 'significantly reduced', 'set partitioning', 'relative issues', 'program structure', 'major drawback', 'hierarchical trees', 'error bits', 'error bits', 'also introduce', 'algorithms based', 'absolute zerotree', 'spiht', 'spiht', 'paper deals', 'implementation', 'paper', 'well', 'speed', 'simplicity', 'said', 'rrb', 'rrb', 'real', 'real', 'real', 'proven', 'practical', 'performance', 'pearlman', 'order', 'optimization', 'number', 'number', 'modify', 'lrb', 'lrb', 'known', 'improve', 'facilitate', 'efficiency', 'control', 'consequently', 'codec', '1996']",0.07692307692307693,0.5,0.13333333333333336,10,65
"['dynamical transition', 'periodic motions', 'recurrent bus', 'nonstops', 'circular route', 'recurrent time', 'nonlinear map', 'complex periodic behaviors', 'attractor']","['bus stops without stopping', 'many bus stops', 'complex periodic behaviors', 'recurrent bus passes', 'recurrent bus induced', 'recurrent bus exhibits', 'periodic motions occur', 'periodic motions depend', 'attractor varies sensitively', 'recurrent bus', 'periodic motions', 'recurrent time', 'period n', 'one period', 'nonlinear map', 'nonlinear map', 'dynamical transitions', 'dynamical transition', 'dynamical behavior', 'circular route', 'increasing nonstops', 'attractor', 'nonstops', 'nonstops', 'terms', 'study', 'shown', 'rrb', 'property', 'number', 'lrb', 'described']",0.28125,1.0,0.43902439024390244,9,32
